mysql> select CLASS_INCOMES,substring(i,1,4),sum(p*qt),nat_id from e2,incomeclass where fs_id=f group by CLASS_INCOMES,substring(i,1,4) order by nat_id,CLASS_INCOMES,substring(i,1,4);
+---------------+------------------+---------------+--------+
| CLASS_INCOMES | substring(i,1,4) | sum(p*qt)     | nat_id |
|            19 | 0119             |   379.4249994 |      2 |
|            19 | 0121             |   235.8699999 |      2 |
|            19 | 0122             |   678.3000007 |      2 |
|            19 | 0220             |    49.3600013 |      2 |
|            19 | 0311             |   129.9999998 |      2 |
|            19 | 0312             |  7940.0400009 |      2 |
|            19 | 0313             |   154.5000000 |      2 |
|            19 | 0314             |   937.4500042 |      2 |
|            19 | 0321             |  1405.6650002 |      2 |
|            19 | 0322             |    19.4700000 |      2 |
|            19 | 0411             | 20569.9999999 |      2 |
|            19 | 0431             |   152.1500000 |      2 |
|            19 | 0432             |   319.2500000 |      2 |
|            19 | 0441             |   556.5000000 |      2 |
|            19 | 0442             |   355.9999998 |      2 |
|            19 | 0443             |    25.9350000 |      2 |
|            19 | 0451             |   962.0000001 |      2 |
|            19 | 0452             |    74.7499999 |      2 |
|            19 | 0453             |   174.0000000 |      2 |
|            19 | 0454             |    57.4450001 |      2 |
|            19 | 0511             |  1276.8000000 |      2 |
|            19 | 0512             |   267.8000000 |      2 |
|            19 | 0520             |  1250.5400002 |      2 |
|            19 | 0531             |   616.6500000 |      2 |
|            19 | 0532             |   456.3400000 |      2 |
|            19 | 0540             |  1356.5000017 |      2 |
|            19 | 0551             |    21.5000000 |      2 |
|            19 | 0552             |   350.8200011 |      2 |
|            19 | 0561             |  1585.1399972 |      2 |
|            19 | 0562             |  2421.2199998 |      2 |
|            19 | 0611             |   499.1599999 |      2 |
|            19 | 0612             |    18.3500000 |      2 |
|            19 | 0621             |   232.0000000 |      2 |
|            19 | 0622             |   125.5000000 |      2 |
|            19 | 0623             |    92.0000000 |      2 |
|            19 | 0624             |   113.0000000 |      2 |
|            19 | 0721             |  1783.1000000 |      2 |
|            19 | 0722             |  7994.3000253 |      2 |
|            19 | 0723             |  2388.0999993 |      2 |
|            19 | 0724             |   118.5500000 |      2 |
|            19 | 0732             |   197.7999998 |      2 |
|            19 | 0733             |  5365.0000000 |      2 |
|            19 | 0820             |  1312.5000000 |      2 |
|            19 | 0830             |  2855.1499982 |      2 |
|            19 | 0911             |   932.0000000 |      2 |
|            19 | 0913             |   580.2400000 |      2 |
|            19 | 0914             |    39.3000000 |      2 |
|            19 | 0915             |    48.0000000 |      2 |
|            19 | 0931             |   234.9399998 |      2 |
|            19 | 0933             |    87.5000000 |      2 |
|            19 | 0934             |    23.0000000 |      2 |
|            19 | 0941             |   232.0000000 |      2 |
|            19 | 0942             |    54.1000000 |      2 |
|            19 | 0951             |   120.4500000 |      2 |
|            19 | 0952             |   158.8499999 |      2 |
|            19 | 0953             |    27.0000000 |      2 |
|            19 | 0954             |   580.7699991 |      2 |
|            19 | 1010             |   310.2500000 |      2 |
|            19 | 1020             |  3171.9999998 |      2 |
|            19 | 1030             |    39.9999999 |      2 |
|            19 | 1050             |  1116.0000001 |      2 |
|            19 | 1111             |  1987.3500004 |      2 |
|            19 | 1211             |   986.5500008 |      2 |
|            19 | 1212             |    74.0000000 |      2 |
|            19 | 1213             |  3353.5800006 |      2 |
|            19 | 1231             |   957.7500006 |      2 |
|            19 | 1232             |   855.7499997 |      2 |
|            19 | 1254             |   305.4999999 |      2 |
|            19 | 1262             |    42.0000000 |      2 |
|            19 | 1270             |  6782.9999981 |      2 |
|            19 | 1310             |   417.0000003 |      2 |
|            19 | 1320             |  8609.0700008 |      2 |
|            20 | 0220             |   572.6600000 |      2 |
|            20 | 0322             |     5.7500000 |      2 |
|            20 | 0431             |   303.4999999 |      2 |
|            20 | 0432             |   419.2500000 |      2 |
|            20 | 0443             |     2.0500000 |      2 |
|            20 | 0511             |  2377.0999999 |      2 |
|            20 | 0551             |     2.0000000 |      2 |
|            20 | 0552             |   522.2099997 |      2 |
|            20 | 0611             |  1124.4099996 |      2 |
|            20 | 0612             |   113.8300000 |      2 |
|            20 | 0613             |   465.9900000 |      2 |
|            20 | 0621             |   280.0000000 |      2 |
|            20 | 0622             |   168.0000000 |      2 |
|            20 | 0623             |   494.0000000 |      2 |
|            20 | 0624             |    92.0000000 |      2 |
|            20 | 0630             |   326.0000000 |      2 |
|            20 | 0711             |     1.5000000 |      2 |
|            20 | 0714             |     2.0000000 |      2 |
|            20 | 0724             |    10.2999999 |      2 |
|            20 | 0732             |   338.2499989 |      2 |
|            20 | 0733             |  1692.0000000 |      2 |
|            20 | 0736             |    20.5000000 |      2 |
|            20 | 0810             |     5.0000000 |      2 |
|            20 | 0820             |  1221.4999999 |      2 |
|            20 | 0911             |   998.7500000 |      2 |
|            20 | 0912             |    19.9900000 |      2 |
|            20 | 0913             |   693.9999999 |      2 |
|            20 | 0914             |    24.5450000 |      2 |
|            20 | 0915             |    32.0000000 |      2 |
|            20 | 0922             |     4.0000000 |      2 |
|            20 | 0923             |    19.0000000 |      2 |
|            20 | 0932             |   108.1499999 |      2 |
|            20 | 0933             |   407.8999994 |      2 |
|            20 | 0934             |     4.5000000 |      2 |
|            20 | 0942             |    83.0000000 |      2 |
|            20 | 0951             |   134.0000000 |      2 |
|            20 | 0952             |    68.3000023 |      2 |
|            20 | 0960             |     3.0000000 |      2 |
|            20 | 1020             |  1944.9999999 |      2 |
|            20 | 1050             |  1640.0000004 |      2 |
|            20 | 1231             |  1087.0800003 |      2 |
|            20 | 1232             |  1075.2399997 |      2 |
|            20 | 1254             |   242.0000000 |      2 |
|            20 | 1262             |   354.0000000 |      2 |
|            20 | 1310             |   508.0000000 |      2 |
|            21 | 0311             |   294.9999997 |      2 |
|            21 | 0322             |    16.3349999 |      2 |
|            21 | 0453             |     1.1000000 |      2 |
|            21 | 0551             |     7.0000000 |      2 |
|            21 | 0613             |   272.9999998 |      2 |
|            21 | 0724             |   550.5499999 |      2 |
|            21 | 0732             |   838.8999998 |      2 |
|            21 | 0736             |    10.0000000 |      2 |
|            21 | 0912             |    19.0000000 |      2 |
|            21 | 0914             |    57.7249998 |      2 |
|            21 | 0915             |    33.0000000 |      2 |
|            21 | 0922             |    12.5000000 |      2 |
|            21 | 0934             |    41.2000000 |      2 |
|            21 | 0942             |    41.5000000 |      2 |
|            21 | 0951             |    10.7500000 |      2 |
|            21 | 0960             |   180.0000000 |      2 |
|            21 | 1010             |  1920.0000000 |      2 |
|            21 | 1020             |   435.0000000 |      2 |
