mysql> SELECT FS_ID,SUM(INCOME1)+SUM(INCOME2)+SUM(INCOME3)+SUM(INCOME4) AS CY ,COUNT(MEM_ID) FROM INCOME GROUP BY FS_ID,MEM_ID;
+-------+-------+---------------+
| FS_ID | CY    | COUNT(MEM_ID) |
|  1483 |  3807 |             3 |
|  1484 |  7737 |             3 |
|  1484 |  3339 |             3 |
|  1485 |  8586 |             3 |
|  1485 |  5712 |             3 |
|  1486 |  3900 |             3 |
|  1486 |  2982 |             3 |
|  1487 |  7578 |             3 |
|  1487 |  1440 |             3 |
|  1488 |  4350 |             3 |
|  1489 |  3600 |             3 |
|  1489 |  6996 |             3 |
|  1490 |  6000 |             3 |
|  1490 |  5232 |             3 |
|  1490 |  4158 |             3 |
|  1490 |  4236 |             3 |
|  1491 | 12321 |             3 |
|  1491 |     0 |             3 |
|  1493 | 14205 |             3 |
|  1493 |  6546 |             3 |
|  1493 |  5607 |             3 |
|  1494 |  6300 |             3 |
|  1494 |  8070 |             3 |
|  1495 |  5400 |             3 |
|  1495 |     0 |             3 |
|  1495 |  5481 |             3 |
|  1495 |  7995 |             3 |
|  1495 |  3606 |             3 |
|  1495 |     0 |             3 |
|  1495 |  3969 |             3 |
|  1496 |  6600 |             3 |
|  1496 |     0 |             3 |
|  1496 |  8457 |             3 |
|  1496 |  4515 |             3 |
|  1496 |  3552 |             3 |
|  1497 |  6000 |             3 |
|  1497 |  3480 |             3 |
|  1497 |  3957 |             3 |
|  1497 |  3552 |             3 |
|  1497 |  3090 |             3 |
|  1498 | 13089 |             3 |
|  1499 |  6600 |             3 |
|  1499 |     0 |             3 |
|  1499 |  4092 |             3 |
|  1501 | 15081 |             3 |
|  1501 |  6618 |             3 |
|  1501 |     0 |             3 |
|  1502 |  5100 |             3 |
|  1502 |     0 |             3 |
|  1502 |  3390 |             3 |
|  1503 | 11508 |             3 |
|  1503 |  4410 |             3 |
|  1504 | 13500 |             3 |
|  1504 |     0 |             3 |
|  1504 |     0 |             3 |
|  1506 | 10722 |             3 |
|  1506 |  5910 |             3 |
|  1507 | 11550 |             3 |
|  1507 |  6348 |             3 |
|  1508 |  5442 |             3 |
|  1508 |  5868 |             3 |
|  1509 |     0 |             3 |
|  1509 |     0 |             3 |
|  1511 | 11625 |             3 |
|  1511 |     0 |             3 |
|  1513 |  1389 |             3 |
|  1514 |  1806 |             3 |
|  1516 |  2004 |             3 |
|  1516 |  1548 |             3 |
|  1519 |     0 |             3 |
|  1519 |  1500 |             3 |
|  1519 |  1500 |             3 |
|  1519 |  1800 |             3 |
|  1519 |  1500 |             3 |
|  1519 |   900 |             3 |
|  1519 |   900 |             3 |
|  1519 |     0 |             3 |
|  1523 |  1452 |             3 |
|  1523 |  1032 |             3 |
|  1527 |  8712 |             3 |
|  1527 |     0 |             3 |
|  1530 |  7200 |             3 |
|  1530 |     0 |             3 |
|  1530 |     0 |             3 |
|  1530 |     0 |             3 |
|  1536 |  4833 |             3 |
|  1536 |  3099 |             3 |
|  1536 |     0 |             3 |
|  1540 |     0 |             3 |
|  1541 |  4434 |             3 |
|  1545 |  4281 |             3 |
|  1545 |  1998 |             3 |
|  1548 |  6417 |             3 |
|  1548 |  7134 |             3 |
|  1550 |     0 |             3 |
|  1551 |     0 |             3 |
|  1553 |  4500 |             3 |
|  1553 |     0 |             3 |
|  1553 |     0 |             3 |
|  1553 |     0 |             3 |
|  1554 |  2850 |             3 |
|  1554 |     0 |             3 |
|  1555 |     0 |             3 |
|  1555 |     0 |             3 |
|  1556 |  3000 |             3 |
|  1556 |  2850 |             3 |
|  1556 |  3387 |             3 |
|  1556 |  2136 |             3 |
|  1557 |  4599 |             3 |
|  1557 |  2457 |             3 |
|  1560 |  2421 |             3 |
|  1562 |  2034 |             3 |
|  1562 |     0 |             3 |
|  1563 |  1970 |             3 |
|  1565 |  3450 |             3 |
|  1565 |  1728 |             3 |
|  1566 |  3783 |             3 |
|  1566 |  1950 |             3 |
|  1567 |  5400 |             3 |
|  1568 |   801 |             3 |
|  1568 |   807 |             3 |
|  1569 |  1800 |             3 |
|  1569 |   900 |             3 |
|  1571 |   450 |             3 |
|  1571 |  1674 |             3 |
|  1572 |  2583 |             3 |
|  1572 |     0 |             3 |
|  1572 |  2907 |             3 |
|  1574 |   750 |             3 |
|  1574 |   450 |             3 |
|  1575 |  2250 |             3 |
|  1575 |  1881 |             3 |
|  1576 |  1872 |             3 |
|  1576 |  1548 |             3 |
|  1577 |  3300 |             3 |
|  1578 |  2100 |             3 |
|  1578 |  1131 |             3 |
|  1579 |  2259 |             3 |
|  1581 |  1032 |             3 |
|  1582 |   900 |             3 |
|  1582 |  1290 |             3 |
|  1584 |   900 |             3 |
|  1584 |   780 |             3 |
|  1587 |  1500 |             3 |
|  1588 |  3069 |             3 |
|  1589 |  2067 |             3 |
|  1590 |  2100 |             3 |
|  1591 |  2100 |             3 |
|  1591 |     0 |             3 |
|  1592 |  4197 |             3 |
|  1594 |  2094 |             3 |
|  1594 |  1293 |             3 |
|  1595 |  1929 |             3 |
|  1595 |   645 |             3 |
|  1596 |  2583 |             3 |
|  1597 |  1887 |             3 |
|  1598 |  1548 |             3 |
|  1599 |  1929 |             3 |
|  1599 |     0 |             3 |
|  1600 |  1290 |             3 |
|  1601 |  4614 |             3 |
|  1602 |  2085 |             3 |
|  1603 |  1578 |             3 |
|  1604 |  1050 |             3 |
|  1604 |  1614 |             3 |
|  1605 |  2169 |             3 |
|  1606 |   930 |             3 |
|  1609 |  1452 |             3 |
|  1609 |   966 |             3 |
|  1610 |   750 |             3 |
|  1611 |  2193 |             3 |
|  1611 |  1500 |             3 |
|  1611 |     0 |             3 |
|  1612 |  2097 |             3 |
|  1612 |   807 |             3 |
|  1613 |   963 |             3 |
|  1613 |   417 |             3 |
|  1617 |  8004 |             3 |
|  1617 |  8064 |             3 |
|  1619 |   900 |             3 |
|  1619 |  1050 |             3 |
|  1620 |   870 |             3 |
|  1623 |  2583 |             3 |
|  1625 |   450 |             3 |
|  1625 |  1119 |             3 |
|  1625 |   969 |             3 |
|  1626 |  3300 |             3 |
|  1627 |  1050 |             3 |
|  1627 |   969 |             3 |
|  1629 |  4371 |             3 |
|  1630 |  4521 |             3 |
|  1630 |  1122 |             3 |
|  1631 |  1950 |             3 |
|  1635 |  4359 |             3 |
|  1636 |  4845 |             3 |
|  1636 |     0 |             3 |
|  1636 |  1452 |             3 |
|  1638 |  4821 |             3 |
|  1639 |  7080 |             3 |
|  1640 |  6405 |             3 |
|  1641 |  4836 |             3 |
|  1642 |  3873 |             3 |
|  1643 |  1929 |             3 |
|  1643 |  2898 |             3 |
|  1644 |  6000 |             3 |
|  1645 |  1575 |             3 |
|  1646 |  1950 |             3 |
|  1646 |   750 |             3 |
|  1648 |  1419 |             3 |
|  1649 |  2300 |             3 |
|  1650 |  1950 |             3 |
|  1650 |  1950 |             3 |
|  1651 |  2742 |             3 |
|  1654 |  4842 |             3 |
|  1655 |  1350 |             3 |
|  1655 |  2097 |             3 |
|  1656 |  1773 |             3 |
|  1656 |  2178 |             3 |
|  1657 |  2097 |             3 |
|  1658 |  1422 |             3 |
|  1658 |  2202 |             3 |
|  1658 |  3711 |             3 |
|  1659 |  1194 |             3 |
|  1660 |  1452 |             3 |
|  1660 |  2001 |             3 |
|  1661 |   693 |             3 |
|  1661 |   627 |             3 |
|  1661 |   594 |             3 |
|  1661 |   363 |             3 |
|  1663 |  2256 |             3 |
|  1663 |  1290 |             3 |
|  1664 |  2340 |             3 |
|  1664 |  1290 |             3 |
|  1665 |  1611 |             3 |
|  1665 |  1695 |             3 |
|  1665 |     0 |             3 |
|  1666 |  5004 |             3 |
|  1667 |  1611 |             3 |
|  1668 |   642 |             3 |
|  1668 |   804 |             3 |
|  1668 |   384 |             3 |
|  1669 |  4842 |             3 |
|  1670 |  1608 |             3 |
|  1670 |   969 |             3 |
|  1670 |   969 |             3 |
|  1671 |   360 |             3 |
|  1671 |   180 |             3 |
|  1671 |   741 |             3 |
|  1671 |  1290 |             3 |
|  1671 |     0 |             3 |
|  1672 |  1803 |             3 |
|  1672 |  1125 |             3 |
|  1673 |  1110 |             3 |
|  1674 |   510 |             3 |
|  1674 |  1935 |             3 |
|  1674 |  3861 |             3 |
|  1675 |   900 |             3 |
|  1675 |     0 |             3 |
|  1675 |  1290 |             3 |
|  1675 |   360 |             3 |
|  1676 |  1050 |             3 |
|  1676 |     0 |             3 |
|  1677 |  4131 |             3 |
|  1677 |     0 |             3 |
|  1678 |  1050 |             3 |
|  1679 |  5472 |             3 |
|  1680 |  4836 |             3 |
|  1680 |   609 |             3 |
|  1681 |  9027 |             3 |
|  1682 |   645 |             3 |
|  1682 |   645 |             3 |
|  1682 |   822 |             3 |
|  1682 |   540 |             3 |
|  1682 |   750 |             3 |
|  1683 |   969 |             3 |
|  1683 |  1371 |             3 |
|  1684 |   720 |             3 |
|  1684 |   450 |             3 |
|  1685 |   966 |             3 |
|  1685 |   969 |             3 |
|  1685 |   546 |             3 |
|  1686 |  1605 |             3 |
|  1687 |   360 |             3 |
|  1687 |   390 |             3 |
|  1687 |   450 |             3 |
|  1687 |   390 |             3 |
|  1687 |   390 |             3 |
|  1688 |     0 |             3 |
|  1688 |   579 |             3 |
|  1688 |   450 |             3 |
|  1689 |  3228 |             3 |
|  1690 |  1449 |             3 |
|  1691 |   642 |             3 |
|  1691 |  2097 |             3 |
|  1692 |  1350 |             3 |
|  1693 |  1371 |             3 |
|  1693 |   645 |             3 |
|  1694 |   366 |             3 |
|  1694 |   468 |             3 |
|  1694 |   387 |             3 |
|  1694 |   468 |             3 |
|  1695 |   435 |             3 |
|  1695 |   513 |             3 |
|  1695 |   741 |             3 |
|  1695 |   435 |             3 |
|  1695 |   435 |             3 |
|  1696 |   540 |             3 |
|  1696 |   570 |             3 |
|  1696 |   645 |             3 |
|  1696 |   387 |             3 |
|  1697 |   804 |             3 |
|  1698 |   360 |             3 |
|  1698 |   483 |             3 |
|  1698 |   531 |             3 |
|  1698 |   360 |             3 |
|  1698 |   390 |             3 |
|  1698 |   420 |             3 |
|  1699 |   564 |             3 |
|  1699 |   750 |             3 |
|  1699 |     0 |             3 |
|  1700 |  2580 |             3 |
|  1701 |   966 |             3 |
|  1701 |     0 |             3 |
|  1701 |     0 |             3 |
|  1701 |   966 |             3 |
|  1702 |  1122 |             3 |
|  1702 |   642 |             3 |
|  1702 |  1449 |             3 |
|  1702 |  1209 |             3 |
|  1702 |   510 |             3 |
|  1703 |  3213 |             3 |
|  1704 |  1932 |             3 |
|  1704 |  1839 |             3 |
|  1705 |   540 |             3 |
|  1705 |   750 |             3 |
|  1706 |  4596 |             3 |
|  1706 |   966 |             3 |
|  1707 |   480 |             3 |
|  1707 |   450 |             3 |
|  1707 |   480 |             3 |
|  1707 |   435 |             3 |
|  1707 |   390 |             3 |
|  1707 |   534 |             3 |
|  1707 |   390 |             3 |
|  1707 |   450 |             3 |
|  1708 |   450 |             3 |
|  1708 |   750 |             3 |
|  1708 |   480 |             3 |
|  1708 |   645 |             3 |
|  1709 |   807 |             3 |
|  1710 |   435 |             3 |
|  1710 |   420 |             3 |
|  1710 |   510 |             3 |
|  1710 |   360 |             3 |
|  1711 |  4359 |             3 |
|  1711 |     0 |             3 |
|  1717 |  8049 |             3 |
|  1718 |  8073 |             3 |
|  1719 |  2259 |             3 |
|  1720 |  9594 |             3 |
|  1722 |  1935 |             3 |
|  1722 |  1293 |             3 |
|  1723 |   900 |             3 |
|  1723 |   750 |             3 |
|  1724 |  1350 |             3 |
|  1724 |  1200 |             3 |
|  1725 |  3360 |             3 |
|  1727 |   900 |             3 |
|  1727 |     0 |             3 |
|  1727 |  1200 |             3 |
|  1728 |  1500 |             3 |
|  1729 |  1905 |             3 |
|  1730 |   450 |             3 |
|  1730 |  1662 |             3 |
|  1731 |   450 |             3 |
|  1731 |  1890 |             3 |
|  1732 |  1452 |             3 |
|  1733 |  2250 |             3 |
|  1735 |   600 |             3 |
|  1735 |   750 |             3 |
|  1736 |  2880 |             3 |
|  1736 |     0 |             3 |
|  1736 |     0 |             3 |
|  1736 |     0 |             3 |
|  1736 |     0 |             3 |
|  1737 |   450 |             3 |
|  1737 |     0 |             3 |
|  1737 |   387 |             3 |
|  1738 |   750 |             3 |
|  1738 |  1938 |             3 |
|  1738 |  1452 |             3 |
|  1738 |   807 |             3 |
|  1740 |  1932 |             3 |
|  1741 |  4518 |             3 |
|  1742 |  7500 |             3 |
|  1742 |     0 |             3 |
|  1743 |  2700 |             3 |
|  1744 |  1776 |             3 |
|  1745 |   750 |             3 |
|  1745 |  1968 |             3 |
|  1746 |  1265 |             3 |
|  1746 |     0 |             3 |
|  1746 |     0 |             3 |
|  1747 |   645 |             3 |
|  1747 |   420 |             3 |
|  1748 |  2184 |             3 |
|  1748 |   450 |             3 |
|  1748 |     0 |             3 |
|  1749 |  1452 |             3 |
|  1749 |  1503 |             3 |
|  1750 |  1500 |             3 |
|  1750 |   750 |             3 |
|  1750 |   750 |             3 |
|  1750 |   750 |             3 |
|  1751 |  4680 |             3 |
|  1752 |   807 |             3 |
|  1753 |  1050 |             3 |
|  1753 |     0 |             3 |
|  1754 |  1350 |             3 |
|  1754 |     0 |             3 |
|  1754 |     0 |             3 |
|  1754 |     0 |             3 |
|  1754 |     0 |             3 |
|  1754 |     0 |             3 |
|  1754 |     0 |             3 |
|  1755 |   960 |             3 |
|  1756 |  1125 |             3 |
|  1756 |   807 |             3 |
|  1757 |  1935 |             3 |
|  1757 |     0 |             3 |
|  1757 |     0 |             3 |
|  1757 |     0 |             3 |
|  1757 |     0 |             3 |
|  1758 |  1452 |             3 |
|  1758 |  1425 |             3 |
|  1758 |  1446 |             3 |
|  1758 |   750 |             3 |
|  1758 |  1449 |             3 |
|  1759 |   270 |             3 |
|  1759 |   240 |             3 |
|  1760 |  3228 |             3 |
|  1761 |  2862 |             3 |
